file,class,type,wmc,lcom,loc,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\cluster\remote\ClusterRpcClientProxy.java,com.alibaba.nacos.core.cluster.remote.ClusterRpcClientProxy$Anonymous1,anonymous,3,3,11,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\utils\YamlParserUtil.java,com.alibaba.nacos.config.server.utils.YamlParserUtil$ConstructYamlConfigMetadata,innerclass,4,0,39,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\pojo\ServiceDetailInfo.java,com.alibaba.nacos.naming.pojo.ServiceDetailInfo,class,16,104,59,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\core\v2\cleaner\NamingCleaner.java,com.alibaba.nacos.naming.core.v2.cleaner.NamingCleaner,interface,2,1,4,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\task\engine\TaskExecuteWorker.java,com.alibaba.nacos.common.task.engine.TaskExecuteWorker$InnerWorker,innerclass,5,1,22,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\notify\listener\SmartSubscriber.java,com.alibaba.nacos.common.notify.listener.SmartSubscriber,class,3,3,9,,,,,,
E:\OOD\projectsnew\nacos-develop\test\config-test\src\test\java\com\alibaba\nacos\test\config\EmbeddedStorageContextUtils_CITCase.java,com.alibaba.nacos.test.config.EmbeddedStorageContextUtils_CITCase,class,3,1,28,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\remote\client\grpc\GrpcUtils.java,com.alibaba.nacos.common.remote.client.grpc.GrpcUtils$PlainRequest,innerclass,4,2,16,,,,,,
E:\OOD\projectsnew\nacos-develop\console\src\test\java\com\alibaba\nacos\console\controller\v2\NamespaceControllerV2Test.java,com.alibaba.nacos.console.controller.v2.NamespaceControllerV2Test,class,6,0,61,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\auth\AuthFilterTest.java,com.alibaba.nacos.core.auth.AuthFilterTest$MockFilterChain,innerclass,2,1,7,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\test\java\com\alibaba\nacos\config\server\utils\DerbyUtilsTest.java,com.alibaba.nacos.config.server.utils.DerbyUtilsTest,class,1,0,8,,,,,,
E:\OOD\projectsnew\nacos-develop\prometheus\src\test\java\com\alibaba\nacos\prometheus\controller\PrometheusControllerTest.java,com.alibaba.nacos.prometheus.controller.PrometheusControllerTest,class,3,0,34,,,,,,
E:\OOD\projectsnew\nacos-develop\prometheus\src\main\java\com\alibaba\nacos\prometheus\api\ApiConstants.java,com.alibaba.nacos.prometheus.api.ApiConstants,class,0,0,3,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\naming\cache\DiskCache.java,com.alibaba.nacos.client.naming.cache.DiskCache,class,30,6,98,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\service\ClientIpWhiteList.java,com.alibaba.nacos.config.server.service.ClientIpWhiteList,class,7,0,35,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\cluster\lookup\AddressServerMemberLookup.java,com.alibaba.nacos.core.cluster.lookup.AddressServerMemberLookup,class,16,13,135,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\service\repository\HistoryConfigInfoPersistService.java,com.alibaba.nacos.config.server.service.repository.HistoryConfigInfoPersistService,interface,9,36,11,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\NacosConfigServiceTest.java,com.alibaba.nacos.client.config.NacosConfigServiceTest,class,15,0,182,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\aspect\CapacityManagementAspect.java,com.alibaba.nacos.config.server.aspect.CapacityManagementAspect$LimitType,enum,1,0,8,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\consistency\persistent\impl\BasePersistentServiceProcessor.java,com.alibaba.nacos.naming.consistency.persistent.impl.BasePersistentServiceProcessor$Op,enum,1,0,8,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\remote\core\RpcAckCallbackInitorOrCleanerTest.java,com.alibaba.nacos.core.remote.core.RpcAckCallbackInitorOrCleanerTest,class,1,0,10,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\http\HttpUtils.java,com.alibaba.nacos.common.http.HttpUtils,class,39,55,136,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\naming\core\Balancer.java,com.alibaba.nacos.client.naming.core.Balancer$RandomByWeight,innerclass,4,1,16,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\utils\ExceptionUtil.java,com.alibaba.nacos.common.utils.ExceptionUtil,class,8,6,31,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\misc\NamingTraceEventInitializer.java,com.alibaba.nacos.naming.misc.NamingTraceEventInitializer,class,1,0,5,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\NacosConfigServiceTest.java,com.alibaba.nacos.client.config.NacosConfigServiceTest$Anonymous4,anonymous,2,1,7,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\NacosConfigServiceTest.java,com.alibaba.nacos.client.config.NacosConfigServiceTest$Anonymous3,anonymous,2,1,7,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous6,anonymous,7,21,23,,,,,,
E:\OOD\projectsnew\nacos-develop\plugin\control\src\main\java\com\alibaba\nacos\plugin\control\tps\request\TpsCheckRequest.java,com.alibaba.nacos.plugin.control.tps.request.TpsCheckRequest,class,12,44,44,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\NacosConfigServiceTest.java,com.alibaba.nacos.client.config.NacosConfigServiceTest$Anonymous2,anonymous,8,28,27,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous7,anonymous,3,3,11,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\NacosConfigServiceTest.java,com.alibaba.nacos.client.config.NacosConfigServiceTest$Anonymous1,anonymous,2,1,7,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\cache\decorators\SynchronizedCacheTest.java,com.alibaba.nacos.common.cache.decorators.SynchronizedCacheTest,class,1,0,15,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous8,anonymous,4,6,14,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\core\DistroMapper.java,com.alibaba.nacos.naming.core.DistroMapper,class,18,2,60,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\test\java\com\alibaba\nacos\naming\healthcheck\heartbeat\ClientBeatCheckTaskV2Test.java,com.alibaba.nacos.naming.healthcheck.heartbeat.ClientBeatCheckTaskV2Test,class,10,0,86,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\distributed\raft\utils\RaftOptionsBuilder.java,com.alibaba.nacos.core.distributed.raft.utils.RaftOptionsBuilder,class,5,1,32,,,,,,
E:\OOD\projectsnew\nacos-develop\plugin-default-impl\src\main\java\com\alibaba\nacos\plugin\auth\impl\constant\AuthSystemTypes.java,com.alibaba.nacos.plugin.auth.impl.constant.AuthSystemTypes,enum,0,0,3,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\test\java\com\alibaba\nacos\naming\core\v2\client\AbstractClientTest.java,com.alibaba.nacos.naming.core.v2.client.AbstractClientTest,class,12,0,64,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\task\engine\NacosExecuteTaskExecuteEngine.java,com.alibaba.nacos.common.task.engine.NacosExecuteTaskExecuteEngine,class,17,25,57,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\healthcheck\interceptor\HealthCheckInterceptorChain.java,com.alibaba.nacos.naming.healthcheck.interceptor.HealthCheckInterceptorChain,class,2,1,9,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous1,anonymous,7,21,23,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous2,anonymous,3,3,11,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\controllers\v2\InstanceControllerV2.java,com.alibaba.nacos.naming.controllers.v2.InstanceControllerV2,class,32,28,169,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\packagescan\resource\PathResource.java,com.alibaba.nacos.common.packagescan.resource.PathResource,class,28,0,91,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous3,anonymous,7,21,23,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous4,anonymous,3,3,11,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientTest.java,com.alibaba.nacos.common.remote.client.RpcClientTest$Anonymous5,anonymous,3,3,11,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\test\java\com\alibaba\nacos\config\server\service\HistoryServiceTest.java,com.alibaba.nacos.config.server.service.HistoryServiceTest,class,5,0,81,,,,,,
E:\OOD\projectsnew\nacos-develop\test\core-test\src\test\java\com\alibaba\nacos\test\common\NacosRestTemplate_ITCase.java,com.alibaba.nacos.test.common.NacosRestTemplate_ITCase$Anonymous1,anonymous,0,0,2,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\distributed\raft\RaftEvent.java,com.alibaba.nacos.core.distributed.raft.RaftEvent$RaftEventBuilder,innerclass,7,11,38,,,,,,
E:\OOD\projectsnew\nacos-develop\consistency\src\main\java\com\alibaba\nacos\consistency\cp\MetadataKey.java,com.alibaba.nacos.consistency.cp.MetadataKey,class,0,0,6,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\trace\event\naming\DeregisterInstanceTraceEvent.java,com.alibaba.nacos.common.trace.event.naming.DeregisterInstanceTraceEvent,class,7,5,34,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\remote\core\ServerReloaderRequestHandlerTest.java,com.alibaba.nacos.core.remote.core.ServerReloaderRequestHandlerTest,class,3,0,29,,,,,,
E:\OOD\projectsnew\nacos-develop\address\src\test\java\com\alibaba\nacos\address\component\AddressServerGeneratorManagerTest.java,com.alibaba.nacos.address.component.AddressServerGeneratorManagerTest,class,4,6,55,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\pojo\instance\HttpRequestInstanceBuilder.java,com.alibaba.nacos.naming.pojo.instance.HttpRequestInstanceBuilder,class,18,7,77,,,,,,
E:\OOD\projectsnew\nacos-develop\istio\src\main\java\com\alibaba\nacos\istio\server\IstioServer.java,com.alibaba.nacos.istio.server.IstioServer$Anonymous1,anonymous,1,0,7,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\consistency\persistent\impl\PersistentServiceProcessor.java,com.alibaba.nacos.naming.consistency.persistent.impl.PersistentServiceProcessor,class,27,13,104,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\utils\Commons.java,com.alibaba.nacos.core.utils.Commons,class,0,0,8,,,,,,
E:\OOD\projectsnew\nacos-develop\test\config-test\src\test\java\com\alibaba\nacos\test\config\AbstractConfigAPI_CITCase.java,com.alibaba.nacos.test.config.AbstractConfigAPI_CITCase,class,57,0,549,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\remote\RpcPushServiceTest.java,com.alibaba.nacos.core.remote.RpcPushServiceTest,class,5,0,49,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\http\param\Header.java,com.alibaba.nacos.common.http.param.Header,class,32,54,106,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\http\MetricsHttpAgentTest.java,com.alibaba.nacos.client.config.http.MetricsHttpAgentTest,class,3,3,87,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\remote\ConfigChangeClusterSyncRequestHandler.java,com.alibaba.nacos.config.server.remote.ConfigChangeClusterSyncRequestHandler,class,3,0,15,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\config\impl\Limiter.java,com.alibaba.nacos.client.config.impl.Limiter,class,7,0,35,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\trace\NacosCombinedTraceSubscriberTest.java,com.alibaba.nacos.core.trace.NacosCombinedTraceSubscriberTest,class,5,0,59,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\task\AbstractDelayTask.java,com.alibaba.nacos.common.task.AbstractDelayTask,class,7,3,21,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\test\java\com\alibaba\nacos\config\server\service\datasource\DataSourcePoolPropertiesTest.java,com.alibaba.nacos.config.server.service.datasource.DataSourcePoolPropertiesTest,class,2,0,33,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\test\java\com\alibaba\nacos\naming\controllers\CatalogControllerTest.java,com.alibaba.nacos.naming.controllers.CatalogControllerTest,class,5,0,43,,,,,,
E:\OOD\projectsnew\nacos-develop\plugin-default-impl\src\test\java\com\alibaba\nacos\plugin\auth\impl\persistence\ExternalRolePersistServiceImplTest.java,com.alibaba.nacos.plugin.auth.impl.persistence.ExternalRolePersistServiceImplTest,class,6,0,41,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\impl\CacheDataTest.java,com.alibaba.nacos.client.config.impl.CacheDataTest,class,4,6,81,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\remote\client\RpcClientFactoryTest.java,com.alibaba.nacos.common.remote.client.RpcClientFactoryTest,class,14,59,83,,,,,,
E:\OOD\projectsnew\nacos-develop\plugin-default-impl\src\main\java\com\alibaba\nacos\plugin\auth\impl\persistence\ExternalRolePersistServiceImpl.java,com.alibaba.nacos.plugin.auth.impl.persistence.ExternalRolePersistServiceImpl$RoleInfoRowMapper,innerclass,1,0,8,,,,,,
E:\OOD\projectsnew\nacos-develop\console\src\main\java\com\alibaba\nacos\console\exception\NacosApiExceptionHandler.java,com.alibaba.nacos.console.exception.NacosApiExceptionHandler,class,11,0,47,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\task\engine\NacosDelayTaskExecuteEngine.java,com.alibaba.nacos.common.task.engine.NacosDelayTaskExecuteEngine,class,21,36,121,,,,,,
E:\OOD\projectsnew\nacos-develop\test\naming-test\src\test\java\com\alibaba\nacos\test\base\BaseClusterTest.java,com.alibaba.nacos.test.base.BaseClusterTest$Anonymous1,anonymous,2,1,8,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\service\datasource\ExternalDataSourceServiceImpl.java,com.alibaba.nacos.config.server.service.datasource.ExternalDataSourceServiceImpl$CheckDbHealthTask,innerclass,5,0,25,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\event\ServerConfigChangeEventTest.java,com.alibaba.nacos.common.event.ServerConfigChangeEventTest,class,1,0,6,,,,,,
E:\OOD\projectsnew\nacos-develop\sys\src\main\java\com\alibaba\nacos\sys\file\FileChangeEvent.java,com.alibaba.nacos.sys.file.FileChangeEvent,class,6,3,43,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\control\http\HttpTpsCheckRequestParser.java,com.alibaba.nacos.core.control.http.HttpTpsCheckRequestParser,class,5,10,11,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\test\java\com\alibaba\nacos\api\ability\ClientAbilitiesTest.java,com.alibaba.nacos.api.ability.ClientAbilitiesTest,class,3,0,22,,,,,,
E:\OOD\projectsnew\nacos-develop\plugin\control\src\main\java\com\alibaba\nacos\plugin\control\tps\TpsBarrierCreator.java,com.alibaba.nacos.plugin.control.tps.TpsBarrierCreator,interface,2,1,4,,,,,,
E:\OOD\projectsnew\nacos-develop\test\core-test\src\test\java\com\alibaba\nacos\test\common\WatchFileCenter_ITCase.java,com.alibaba.nacos.test.common.WatchFileCenter_ITCase$Anonymous1,anonymous,2,1,15,,,,,,
E:\OOD\projectsnew\nacos-develop\test\core-test\src\test\java\com\alibaba\nacos\test\common\WatchFileCenter_ITCase.java,com.alibaba.nacos.test.common.WatchFileCenter_ITCase$Anonymous2,anonymous,2,1,10,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\constant\Constants.java,com.alibaba.nacos.client.constant.Constants$SysEnv,innerclass,0,0,7,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\remote\grpc\BaseGrpcServer.java,com.alibaba.nacos.core.remote.grpc.BaseGrpcServer,class,26,64,107,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\tls\TlsFileWatcher.java,com.alibaba.nacos.common.tls.TlsFileWatcher,class,11,4,62,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\config\listener\AbstractSharedListener.java,com.alibaba.nacos.api.config.listener.AbstractSharedListener,class,4,0,15,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\test\java\com\alibaba\nacos\config\server\configuration\ConditionStandaloneEmbedStorageTest.java,com.alibaba.nacos.config.server.configuration.ConditionStandaloneEmbedStorageTest,class,2,0,26,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\packagescan\resource\VfsPatternUtils.java,com.alibaba.nacos.common.packagescan.resource.VfsPatternUtils,class,5,6,16,,,,,,
E:\OOD\projectsnew\nacos-develop\test\config-test\src\test\java\com\alibaba\nacos\test\config\NacosConfigServiceComTlsGrpcClientTest.java,com.alibaba.nacos.test.config.NacosConfigServiceComTlsGrpcClientTest$Anonymous1,anonymous,2,0,10,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\remote\response\HealthCheckResponse.java,com.alibaba.nacos.api.remote.response.HealthCheckResponse,class,0,0,2,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\common\Constants.java,com.alibaba.nacos.api.common.Constants$Naming,innerclass,0,0,4,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\config\listener\Listener.java,com.alibaba.nacos.api.config.listener.Listener,interface,2,1,4,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\remote\exception\ConnectionBusyException.java,com.alibaba.nacos.common.remote.exception.ConnectionBusyException,class,2,0,9,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\test\java\com\alibaba\nacos\config\server\utils\ContentUtilsTest.java,com.alibaba.nacos.config.server.utils.ContentUtilsTest,class,10,6,72,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\logging\logback\NacosClientLogbackProperties.java,com.alibaba.nacos.client.logging.logback.NacosClientLogbackProperties,class,1,0,5,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\test\java\com\alibaba\nacos\client\config\filter\impl\ConfigRequestTest.java,com.alibaba.nacos.client.config.filter.impl.ConfigRequestTest,class,3,3,40,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\misc\SwitchDomain.java,com.alibaba.nacos.naming.misc.SwitchDomain$HealthParams,interface,3,3,5,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\main\java\com\alibaba\nacos\core\distributed\distro\task\execute\DistroSyncChangeTask.java,com.alibaba.nacos.core.distributed.distro.task.execute.DistroSyncChangeTask,class,9,13,37,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\model\CacheItem.java,com.alibaba.nacos.config.server.model.CacheItem,class,26,313,93,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\naming\remote\request\BatchInstanceRequest.java,com.alibaba.nacos.api.naming.remote.request.BatchInstanceRequest,class,6,3,23,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\utils\TemplateUtils.java,com.alibaba.nacos.client.utils.TemplateUtils,class,11,3,34,,,,,,
E:\OOD\projectsnew\nacos-develop\test\naming-test\src\test\java\com\alibaba\nacos\test\naming\Starter_ITCase.java,com.alibaba.nacos.test.naming.Starter_ITCase,class,0,0,2,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\test\java\com\alibaba\nacos\common\utils\CollectionUtilsTest.java,com.alibaba.nacos.common.utils.CollectionUtilsTest,class,42,820,211,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\code\condition\ParamRequestConditionTest.java,com.alibaba.nacos.core.code.condition.ParamRequestConditionTest,class,3,0,17,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\cmdb\pojo\PreservedEntityTypes.java,com.alibaba.nacos.api.cmdb.pojo.PreservedEntityTypes,enum,0,0,3,,,,,,
E:\OOD\projectsnew\nacos-develop\test\config-test\src\test\java\com\alibaba\nacos\test\config\ConfigLongPollReturnChanges_CITCase.java,com.alibaba.nacos.test.config.ConfigLongPollReturnChanges_CITCase$Anonymous1,anonymous,1,0,14,,,,,,
E:\OOD\projectsnew\nacos-develop\test\config-test\src\test\java\com\alibaba\nacos\test\config\ConfigLongPollReturnChanges_CITCase.java,com.alibaba.nacos.test.config.ConfigLongPollReturnChanges_CITCase$Anonymous2,anonymous,1,0,14,,,,,,
E:\OOD\projectsnew\nacos-develop\client\src\main\java\com\alibaba\nacos\client\naming\NacosNamingMaintainService.java,com.alibaba.nacos.client.naming.NacosNamingMaintainService,class,19,125,106,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\cluster\remote\response\ResponseRegistry.java,com.alibaba.nacos.naming.cluster.remote.response.ResponseRegistry,class,2,0,11,,,,,,
E:\OOD\projectsnew\nacos-develop\test\config-test\src\test\java\com\alibaba\nacos\test\config\ConfigLongPollReturnChanges_CITCase.java,com.alibaba.nacos.test.config.ConfigLongPollReturnChanges_CITCase$Anonymous3,anonymous,1,0,14,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\test\java\com\alibaba\nacos\config\server\utils\RegexParserTest.java,com.alibaba.nacos.config.server.utils.RegexParserTest,class,3,1,17,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\model\form\ServiceForm.java,com.alibaba.nacos.naming.model.form.ServiceForm,class,30,46,96,,,,,,
E:\OOD\projectsnew\nacos-develop\istio\src\main\java\com\alibaba\nacos\istio\common\EventProcessor.java,com.alibaba.nacos.istio.common.EventProcessor$EventHandleTask,innerclass,2,0,12,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\push\v2\PushConfig.java,com.alibaba.nacos.naming.push.v2.PushConfig,class,7,7,31,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\notify\listener\Subscriber.java,com.alibaba.nacos.common.notify.listener.Subscriber,class,5,10,13,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\service\repository\RowMapperManager.java,com.alibaba.nacos.config.server.service.repository.RowMapperManager$MapRowMapper,innerclass,2,0,11,,,,,,
E:\OOD\projectsnew\nacos-develop\plugin\control\src\main\java\com\alibaba\nacos\plugin\control\connection\nacos\NacosConnectionControlManager.java,com.alibaba.nacos.plugin.control.connection.nacos.NacosConnectionControlManager,class,5,6,18,,,,,,
E:\OOD\projectsnew\nacos-develop\consistency\src\main\java\com\alibaba\nacos\consistency\cp\RequestProcessor4CP.java,com.alibaba.nacos.consistency.cp.RequestProcessor4CP,class,1,0,5,,,,,,
E:\OOD\projectsnew\nacos-develop\core\src\test\java\com\alibaba\nacos\core\model\vo\IdGeneratorVOTest.java,com.alibaba.nacos.core.model.vo.IdGeneratorVOTest,class,1,0,14,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\remote\RequestFuture.java,com.alibaba.nacos.api.remote.RequestFuture,interface,3,3,5,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\model\ConfigRequestInfo.java,com.alibaba.nacos.config.server.model.ConfigRequestInfo,class,14,0,47,,,,,,
E:\OOD\projectsnew\nacos-develop\common\src\main\java\com\alibaba\nacos\common\utils\TopnCounterMetricsContainer.java,com.alibaba.nacos.common.utils.TopnCounterMetricsContainer,class,32,2,131,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\model\capacity\Capacity.java,com.alibaba.nacos.config.server.model.capacity.Capacity,class,20,104,75,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\remote\RpcScheduledExecutor.java,com.alibaba.nacos.api.remote.RpcScheduledExecutor,class,1,0,15,,,,,,
E:\OOD\projectsnew\nacos-develop\config\src\main\java\com\alibaba\nacos\config\server\model\GroupkeyListenserStatus.java,com.alibaba.nacos.config.server.model.GroupkeyListenserStatus,class,4,2,17,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\test\java\com\alibaba\nacos\naming\push\NamingSubscriberServiceAggregationImplTest.java,com.alibaba.nacos.naming.push.NamingSubscriberServiceAggregationImplTest,class,7,1,45,,,,,,
E:\OOD\projectsnew\nacos-develop\naming\src\main\java\com\alibaba\nacos\naming\healthcheck\NacosHealthCheckTask.java,com.alibaba.nacos.naming.healthcheck.NacosHealthCheckTask,interface,2,1,4,,,,,,
E:\OOD\projectsnew\nacos-develop\api\src\main\java\com\alibaba\nacos\api\config\remote\response\cluster\ConfigChangeClusterSyncResponse.java,com.alibaba.nacos.api.config.remote.response.cluster.ConfigChangeClusterSyncResponse,class,0,0,2,,,,,,
